x,y,z,density,r,g,b
-0.17790806,-0.087976575,0.013685226,65.85794,0.8220215,0.7461751,0.6118164
-0.17790806,-0.087976575,0.17790806,98.47904,0.47261557,0.36271158,0.30952963
-0.17790806,-0.087976575,0.18181813,111.59138,0.42114258,0.30560303,0.25634766
-0.17790806,-0.087976575,0.2091887,183.98308,0.60180664,0.4037272,0.31840006
-0.17790806,-0.080156446,0.19354844,129.44826,0.58048505,0.4095459,0.33642578
-0.17790806,-0.080156446,0.20136857,122.55914,0.6452637,0.45572916,0.3754476
-0.173998,-0.12316716,0.15444767,79.130135,0.45088705,0.37280273,0.32299805
-0.173998,-0.12316716,0.15835774,161.73149,0.56571454,0.5118408,0.44726562
-0.173998,-0.11925709,0.18181813,56.551754,0.39213052,0.3046061,0.24369304
-0.173998,-0.11534703,0.19354844,72.898094,0.43737793,0.38415527,0.30908203
-0.173998,-0.11534703,0.1974585,161.10095,0.5497233,0.4695638,0.38171387
-0.173998,-0.11534703,0.20136857,284.95856,0.7594401,0.6739095,0.5469157
-0.173998,-0.11534703,0.20527864,305.7159,0.7605794,0.6726074,0.53727216
-0.173998,-0.11143696,0.005865097,141.06471,0.77563477,0.65966797,0.5076497
-0.173998,-0.11143696,0.2091887,322.90033,0.8074544,0.70288086,0.54707843
-0.173998,-0.1075269,0.2091887,343.72565,0.83658856,0.72184247,0.5555827
-0.173998,-0.10361683,0.2091887,102.00277,0.7888997,0.67073566,0.52034503
-0.173998,-0.09970677,0.060606003,66.1157,0.8704427,0.7898763,0.63671875
-0.173998,-0.09970677,0.080156446,87.931885,0.83585614,0.7665202,0.6208496
-0.173998,-0.09970677,0.14271748,79.130135,0.78548175,0.7233073,0.5814616
-0.173998,-0.09970677,0.2091887,175.55786,0.36173502,0.27020264,0.19234212
-0.173998,-0.095796704,0.11143696,68.21444,0.7777507,0.7233887,0.6257324
-0.173998,-0.095796704,0.13489735,115.58429,0.75358075,0.7043457,0.60099286
-0.173998,-0.095796704,0.15444767,134.60489,0.758138,0.6954753,0.58028156
-0.173998,-0.095796704,0.16617787,65.85794,0.24361165,0.19677734,0.16589355
-0.173998,-0.095796704,0.2091887,265.6106,0.3675537,0.2430013,0.18452962
-0.173998,-0.09188664,0.017595291,91.078224,0.8824056,0.7948405,0.6333008
-0.173998,-0.09188664,0.17008793,52.712032,0.24786377,0.19209798,0.16762288
-0.173998,-0.09188664,0.2091887,286.07385,0.5542399,0.368042,0.28224692
-0.173998,-0.087976575,0.013685226,87.2476,0.8239746,0.74731445,0.61588544
-0.173998,-0.087976575,0.17790806,51.996265,0.48486328,0.38517252,0.33504233
-0.173998,-0.087976575,0.18181813,95.44916,0.4263102,0.31632486,0.26645914
-0.173998,-0.087976575,0.2091887,89.316605,0.5998535,0.41149902,0.336792
-0.173998,-0.08406651,0.18963838,198.15758,0.44755045,0.31020102,0.24641927
-0.173998,-0.08406651,0.20527864,241.8412,0.54589844,0.37817383,0.30013022
-0.173998,-0.080156446,0.20136857,144.40997,0.62027997,0.4407959,0.3658854
-0.17008793,-0.1622678,0.017595291,63.582844,0.83235675,0.7327474,0.5773112
-0.17008793,-0.13489735,0.1075269,91.078224,0.8342285,0.7458496,0.5940755
-0.17008793,-0.13489735,0.12316716,57.89284,0.76123047,0.6998698,0.57747394
-0.17008793,-0.12316716,0.15444767,59.26573,0.56933594,0.5209961,0.47347006
-0.17008793,-0.12316716,0.15835774,123.52039,0.54243976,0.49820963,0.4304606
-0.17008793,-0.11534703,0.19354844,78.82163,0.47273764,0.41809082,0.33642578
-0.17008793,-0.11534703,0.1974585,215.098,0.6590169,0.56811523,0.46248373
-0.17008793,-0.11534703,0.20136857,279.44696,0.7066243,0.61832684,0.4955648
-0.17008793,-0.11534703,0.20527864,451.8188,0.7453613,0.6516927,0.5171712
-0.17008793,-0.11143696,0.005865097,66.1157,0.90266925,0.7960612,0.60253906
-0.17008793,-0.11143696,0.2091887,384.95444,0.7944336,0.68693036,0.53584796
-0.17008793,-0.1075269,0.2091887,345.07092,0.8348796,0.7274577,0.55908203
-0.17008793,-0.10361683,0.2091887,65.60118,0.8359375,0.7062988,0.5518392
-0.17008793,-0.09970677,0.037145615,72.61389,0.8786621,0.80322266,0.6522624
-0.17008793,-0.09970677,0.080156446,74.62682,0.84440106,0.7744954,0.6427409
-0.17008793,-0.09970677,0.13098729,52.712032,0.5690918,0.5531006,0.48016357
-0.17008793,-0.09970677,0.14271748,77.29709,0.8286133,0.7661133,0.634196
-0.17008793,-0.09970677,0.2091887,198.15758,0.32059732,0.23295085,0.16681926
-0.17008793,-0.095796704,0.16617787,50.593754,0.23044841,0.18369548,0.15572102
-0.17008793,-0.095796704,0.2091887,244.69194,0.3309733,0.22867839,0.17253621
-0.17008793,-0.09188664,0.17008793,50.00432,0.39343262,0.30574545,0.24523926
-0.17008793,-0.09188664,0.2091887,227.18877,0.50321454,0.3342692,0.25968423
-0.17008793,-0.087976575,0.2091887,162.3645,0.60498047,0.4009603,0.3268229
-0.17008793,-0.08406651,0.18963838,153.7236,0.54296875,0.39013672,0.31962076
-0.17008793,-0.08406651,0.19354844,68.48142,0.3466797,0.24739583,0.18910725
-0.17008793,-0.08406651,0.20136857,154.92928,0.42281088,0.2843221,0.22243245
-0.17008793,-0.08406651,0.20527864,211.76323,0.58044434,0.40405273,0.3240153
-0.16617787,-0.13489735,0.11143696,56.33128,0.84594727,0.7555339,0.5986328
-0.16617787,-0.13098729,0.13098729,165.56685,0.7216797,0.6433919,0.5208333
-0.16617787,-0.12316716,0.15835774,60.908638,0.48624673,0.43371582,0.3667399
-0.16617787,-0.11925709,0.17008793,55.241737,0.45157877,0.42297363,0.35294595
-0.16617787,-0.11534703,0.18963838,210.11526,0.4572347,0.38500977,0.32395425
-0.16617787,-0.11534703,0.19354844,153.1243,0.5123698,0.45328775,0.3763021
-0.16617787,-0.11534703,0.1974585,168.83237,0.6333008,0.5515544,0.4523112
-0.16617787,-0.11534703,0.20136857,334.45422,0.75911456,0.6583659,0.52144367
-0.16617787,-0.11534703,0.20527864,224.54195,0.76505536,0.66829425,0.5316162
-0.16617787,-0.11143696,0.2091887,305.7159,0.80167645,0.7001953,0.5470378
-0.16617787,-0.1075269,0.2091887,462.53342,0.82836914,0.7192383,0.55338544
-0.16617787,-0.10361683,0.2091887,110.2913,0.7730306,0.6586914,0.51452637
-0.16617787,-0.09970677,0.03323555,64.081535,0.8866374,0.8042806,0.6356608
-0.16617787,-0.09970677,0.056695938,98.86447,0.8951009,0.81347656,0.65445966
-0.16617787,-0.09970677,0.060606003,119.25333,0.9048665,0.8239746,0.65877277
-0.16617787,-0.09970677,0.080156446,139.96693,0.8435872,0.7762858,0.64453125
-0.16617787,-0.09970677,0.08406651,119.72007,0.88273114,0.8046875,0.65152997
-0.16617787,-0.09970677,0.09970677,88.621544,0.88753253,0.81062824,0.65844727
-0.16617787,-0.09970677,0.12707722,63.582844,0.8776042,0.7985026,0.64534503
-0.16617787,-0.09970677,0.14271748,87.2476,0.84505206,0.7726237,0.6371257
-0.16617787,-0.09970677,0.14662755,100.8144,0.81795245,0.7495931,0.62060547
-0.16617787,-0.09970677,0.2091887,231.66966,0.3964437,0.29248047,0.21976726
-0.16617787,-0.095796704,0.16617787,79.750755,0.21189372,0.16461182,0.13922119
-0.16617787,-0.095796704,0.2091887,181.83961,0.36108398,0.2535604,0.20314534
-0.16617787,-0.09188664,0.017595291,56.773094,0.9003906,0.8177083,0.65283203
-0.16617787,-0.09188664,0.17008793,60.671173,0.4605306,0.3605957,0.30049643
-0.16617787,-0.09188664,0.2091887,62.842087,0.36995444,0.24584961,0.17459106
-0.1622678,-0.15053761,0.052785873,51.29022,0.80061847,0.6870117,0.5137126
-0.1622678,-0.13098729,0.13098729,96.19778,0.74153644,0.65934247,0.5337321
-0.1622678,-0.12707722,0.056695938,59.26573,0.86775714,0.77197266,0.5996094
-0.1622678,-0.11534703,0.18963838,57.442314,0.5259196,0.4683431,0.41512045
-0.1622678,-0.11534703,0.1974585,104.4217,0.4873047,0.46785483,0.41229248
-0.1622678,-0.11534703,0.20136857,168.17415,0.7562663,0.6632487,0.5246582
-0.1622678,-0.11534703,0.20527864,262.5161,0.76798505,0.66967773,0.5311279
-0.1622678,-0.11143696,0.2091887,364.46756,0.7923991,0.6862793,0.5365804
-0.1622678,-0.1075269,0.2091887,480.95862,0.8269043,0.7138672,0.5493164
-0.1622678,-0.10361683,0.2091887,176.245,0.76082355,0.646403,0.50549316
-0.1622678,-0.09970677,0.08406651,112.906784,0.8872884,0.8050944,0.64591473
-0.1622678,-0.09970677,0.10361683,150.1626,0.86726886,0.7836914,0.63094074
-0.1622678,-0.09970677,0.1075269,81.3237,0.86360675,0.7840169,0.626709
-0.1622678,-0.09970677,0.12316716,109.43301,0.8745931,0.79215497,0.63916016
-0.1622678,-0.09970677,0.12707722,74.335884,0.8745117,0.7959798,0.63753253
-0.1622678,-0.09970677,0.14271748,135.66061,0.87027997,0.79541016,0.6517741
-0.1622678,-0.09970677,0.14662755,51.89481,0.8428548,0.76676434,0.62475586
-0.1622678,-0.09970677,0.2091887,172.16228,0.43452963,0.32910156,0.25585938
-0.1622678,-0.095796704,0.03323555,56.111668,0.8751628,0.7935384,0.6441243
-0.1622678,-0.095796704,0.16617787,69.55985,0.26938882,0.21307373,0.16583252
-0.1622678,-0.095796704,0.2091887,166.21484,0.3713379,0.26765952,0.21494548
-0.1622678,-0.09188664,0.173998,74.046074,0.40063477,0.29992676,0.24468994
-0.15835774,-0.13098729,0.13098729,112.906784,0.7130534,0.63028973,0.51049805
-0.15835774,-0.11534703,0.017595291,73.18341,0.8836263,0.78971356,0.61246747
-0.15835774,-0.11534703,0.17790806,214.25941,0.6265462,0.45031738,0.33955893
-0.15835774,-0.11534703,0.20136857,136.19157,0.8158366,0.72802734,0.58081055
-0.15835774,-0.11534703,0.20527864,192.8126,0.7701009,0.6779785,0.5375163
-0.15835774,-0.11143696,0.2091887,279.44696,0.7873535,0.6876628,0.53914386
-0.15835774,-0.1075269,0.2091887,357.4181,0.8316243,0.7237956,0.5581868
-0.15835774,-0.10361683,0.2091887,125.46555,0.759847,0.6473796,0.51086426
-0.15835774,-0.09970677,0.04105568,64.332344,0.8718262,0.77457684,0.60530597
-0.15835774,-0.09970677,0.060606003,101.6051,0.91015625,0.8218587,0.64054364
-0.15835774,-0.09970677,0.080156446,140.51476,0.9012044,0.81429034,0.64119464
-0.15835774,-0.09970677,0.10361683,55.675,0.8968099,0.82340497,0.6648763
-0.15835774,-0.09970677,0.12316716,79.750755,0.8975423,0.8135579,0.64371747
-0.15835774,-0.09970677,0.14271748,267.6938,0.86246747,0.7880046,0.64534503
-0.15835774,-0.09970677,0.2091887,255.43521,0.44136557,0.32818604,0.2515869
-0.15835774,-0.095796704,0.052785873,68.48142,0.86572266,0.78190106,0.6311035
-0.15835774,-0.095796704,0.06842625,62.10995,0.8133138,0.74316406,0.6118164
-0.15835774,-0.095796704,0.072336316,63.33496,0.82625324,0.7544759,0.62939453
-0.15835774,-0.095796704,0.09188664,88.621544,0.79939777,0.72713214,0.5917969
-0.15835774,-0.095796704,0.11143696,103.20515,0.8300781,0.76155597,0.62076825
-0.15835774,-0.095796704,0.11534703,58.119427,0.78914386,0.7263997,0.5980632
-0.15835774,-0.095796704,0.13489735,73.46984,0.7654622,0.70703125,0.5802409
-0.15835774,-0.095796704,0.15444767,108.58139,0.7495117,0.6957194,0.6000163
-0.15835774,-0.095796704,0.15835774,58.119427,0.767334,0.7071533,0.5993245
-0.15835774,-0.095796704,0.2091887,133.55739,0.41788736,0.30969238,0.26005045
-0.15835774,-0.09188664,0.17008793,50.00432,0.2840983,0.2220052,0.17909749
-0.15835774,-0.09188664,0.20527864,206.05127,0.3819987,0.2742106,0.22353108
-0.15835774,-0.087976575,0.19354844,70.10541,0.43249512,0.32836914,0.27805582
-0.15835774,-0.087976575,0.1974585,100.8144,0.46520996,0.35677084,0.30727133
-0.15444767,-0.13098729,0.13098729,82.60437,0.7749837,0.6758626,0.5382487
-0.15444767,-0.11925709,0.17008793,112.02814,0.57055664,0.5562337,0.51468915
-0.15444767,-0.11534703,0.18572831,53.6468,0.6051839,0.46984863,0.3839518
-0.15444767,-0.11534703,0.20136857,244.69194,0.75773114,0.66585284,0.5328369
-0.15444767,-0.11534703,0.20527864,187.61183,0.78434247,0.68652344,0.548584
-0.15444767,-0.11143696,0.19354844,76.995735,0.48876953,0.36116537,0.28468832
-0.15444767,-0.11143696,0.2091887,417.8641,0.79052734,0.6921387,0.54211426
-0.15444767,-0.1075269,0.2091887,507.99353,0.833903,0.72054034,0.55110675
-0.15444767,-0.10361683,0.2091887,111.15633,0.8153483,0.68863934,0.53234863
-0.15444767,-0.09970677,0.080156446,87.58907,0.8574219,0.7758789,0.6147461
-0.15444767,-0.09970677,0.14271748,106.89799,0.7996419,0.73860675,0.59521484
-0.15444767,-0.09970677,0.2091887,125.95661,0.4424235,0.34163412,0.269694
-0.15444767,-0.095796704,0.029325485,94.33715,0.8805339,0.8097331,0.67252606
-0.15444767,-0.095796704,0.03323555,95.44916,0.83846027,0.76416016,0.6385091
-0.15444767,-0.095796704,0.052785873,180.42451,0.8331706,0.75756836,0.62402344
-0.15444767,-0.095796704,0.09188664,159.84726,0.8096517,0.73706055,0.60465497
-0.15444767,-0.095796704,0.095796704,81.3237,0.79467773,0.72721356,0.6128337
-0.15444767,-0.095796704,0.11534703,51.79355,0.79508466,0.73616534,0.62683105
-0.15444767,-0.095796704,0.13489735,116.94676,0.75651044,0.69189453,0.5888672
-0.15444767,-0.095796704,0.15835774,72.330795,0.749471,0.69592285,0.59627277
-0.15444767,-0.095796704,0.16617787,52.815086,0.25059,0.19683838,0.16587321
-0.15444767,-0.095796704,0.2091887,162.3645,0.41682944,0.30993652,0.25050864
-0.15444767,-0.09188664,0.017595291,96.57429,0.8902181,0.8006999,0.63289386
-0.15444767,-0.09188664,0.17008793,85.560074,0.26236978,0.19795735,0.15458171
-0.15444767,-0.09188664,0.18572831,76.396545,0.4099935,0.30645752,0.25132242
-0.15444767,-0.087976575,0.005865097,104.83039,0.85213214,0.77718097,0.634847
-0.15444767,-0.087976575,0.013685226,115.58429,0.81844074,0.7437337,0.6126302
-0.15444767,-0.087976575,0.1974585,87.58907,0.49129233,0.37723795,0.32383218
-0.15444767,-0.087976575,0.20136857,69.28866,0.48990884,0.38106284,0.3299764
-0.15053761,-0.14662755,0.072336316,55.241737,0.91886395,0.8350423,0.66381836
-0.15053761,-0.13489735,0.1075269,51.69249,0.5859782,0.55025226,0.46765137
-0.15053761,-0.13489735,0.11143696,159.84726,0.75309247,0.68025714,0.5568034
-0.15053761,-0.13489735,0.11534703,59.73056,0.75846356,0.6879069,0.56437176
-0.15053761,-0.11925709,0.173998,62.597084,0.39440918,0.36580405,0.3068644
-0.15053761,-0.11534703,0.20136857,168.83237,0.72753906,0.6347656,0.51135254
-0.15053761,-0.11534703,0.20527864,152.52733,0.7760417,0.6816406,0.5489909
-0.15053761,-0.11143696,0.19354844,164.27838,0.5131429,0.36954752,0.28293863
-0.15053761,-0.11143696,0.2091887,436.2105,0.7855632,0.68774414,0.5418701
-0.15053761,-0.1075269,0.2091887,467.98563,0.83585614,0.7237956,0.5527344
-0.15053761,-0.10361683,0.2091887,174.19167,0.76692706,0.6553548,0.5138753
-0.15053761,-0.09970677,0.060606003,55.457947,0.8838704,0.8088379,0.6608887
-0.15053761,-0.09970677,0.080156446,117.863976,0.85221356,0.7784831,0.6350911
-0.15053761,-0.09970677,0.14271748,59.73056,0.83113605,0.7675781,0.6272786
-0.15053761,-0.09970677,0.1622678,81.3237,0.6530762,0.5992839,0.49825034
-0.15053761,-0.09970677,0.2091887,149.57718,0.43806967,0.3353068,0.2589518
-0.15053761,-0.095796704,0.072336316,56.111668,0.77368164,0.71695966,0.60184735
-0.15053761,-0.095796704,0.13489735,55.89291,0.74943036,0.7008464,0.5979004
-0.15053761,-0.095796704,0.16617787,68.21444,0.25856528,0.20633952,0.17089844
-0.15053761,-0.095796704,0.2091887,133.0367,0.42871094,0.32137045,0.26774088
-0.15053761,-0.09188664,0.017595291,53.12546,0.8968099,0.80859375,0.62874347
-0.15053761,-0.09188664,0.17008793,62.353043,0.24106853,0.18473308,0.15907796
-0.15053761,-0.09188664,0.173998,125.95661,0.20709229,0.14408366,0.12149048
-0.15053761,-0.09188664,0.18572831,72.898094,0.4156494,0.30871582,0.25203452
-0.15053761,-0.09188664,0.18963838,75.21213,0.397583,0.3040975,0.24076335
-0.15053761,-0.09188664,0.20527864,88.9684,0.41638184,0.31445312,0.25738525
-0.15053761,-0.087976575,0.009775162,52.097916,0.8279622,0.75472003,0.62076825
-0.14662755,-0.15835774,0.029325485,71.20941,0.83951825,0.70043945,0.47843423
-0.14662755,-0.13489735,0.11143696,70.37979,0.75960284,0.68530273,0.5578613
-0.14662755,-0.11925709,0.173998,50.39651,0.30810547,0.27494302,0.22998047
-0.14662755,-0.11534703,0.20136857,345.07092,0.7406413,0.6513672,0.5249837
-0.14662755,-0.11534703,0.20527864,221.92595,0.76017255,0.6672363,0.5355632
-0.14662755,-0.11143696,0.19354844,154.32527,0.43802896,0.30082193,0.22597249
-0.14662755,-0.11143696,0.2091887,256.43497,0.77213544,0.67163086,0.531779
-0.14662755,-0.1075269,0.2091887,443.07986,0.8252767,0.7248535,0.56070966
-0.14662755,-0.10361683,0.2091887,95.07704,0.7586263,0.6473796,0.5116374
-0.14662755,-0.09970677,0.04105568,116.03667,0.89453125,0.8105469,0.6463216
-0.14662755,-0.09970677,0.060606003,148.41316,0.8661296,0.78686523,0.62972003
-0.14662755,-0.09970677,0.08406651,92.5125,0.84855145,0.7753906,0.6283366
-0.14662755,-0.09970677,0.09970677,74.62682,0.88346356,0.805013,0.65185547
-0.14662755,-0.09970677,0.10361683,84.89423,0.8864746,0.80289716,0.6468913
-0.14662755,-0.09970677,0.12316716,84.89423,0.85148114,0.77978516,0.64485675
-0.14662755,-0.09970677,0.14271748,82.60437,0.8772786,0.79939777,0.6529134
-0.14662755,-0.09970677,0.14662755,122.08134,0.8272298,0.76000977,0.63216144
-0.14662755,-0.09970677,0.2091887,147.83455,0.46695963,0.35611978,0.2820231
-0.14662755,-0.095796704,0.16617787,72.61389,0.27170816,0.2136027,0.16394043
-0.14662755,-0.095796704,0.2091887,196.6155,0.41792807,0.29982504,0.2502238
-0.14662755,-0.09188664,0.0019550323,59.964336,0.87491864,0.79174805,0.63639325
-0.14662755,-0.09188664,0.18572831,112.02814,0.4189453,0.30497232,0.24768066
-0.14662755,-0.09188664,0.18963838,99.639885,0.43245444,0.32417807,0.2703247
-0.14662755,-0.09188664,0.20136857,69.018524,0.34395346,0.25809732,0.19608562
-0.14662755,-0.09188664,0.20527864,57.667137,0.4407959,0.33764648,0.27825928
-0.14271748,-0.11534703,0.18181813,65.85794,0.43920898,0.32002768,0.25358072
-0.14271748,-0.11534703,0.20136857,346.4215,0.7232259,0.6344401,0.5114339
-0.14271748,-0.11534703,0.20527864,266.65015,0.7696126,0.6695964,0.5332031
-0.14271748,-0.11143696,0.19354844,88.621544,0.5621745,0.43546548,0.3535563
-0.14271748,-0.11143696,0.2091887,327.9853,0.7779948,0.67456055,0.5304362
-0.14271748,-0.1075269,0.2091887,200.49338,0.81274414,0.7041829,0.54923505
-0.14271748,-0.10361683,0.2091887,59.26573,0.81502277,0.6848958,0.53552246
-0.14271748,-0.09970677,0.04105568,139.96693,0.90983075,0.82470703,0.64990234
-0.14271748,-0.09970677,0.060606003,124.00384,0.9130046,0.8249512,0.6433919
-0.14271748,-0.09970677,0.080156446,259.4577,0.907959,0.8264974,0.65681964
-0.14271748,-0.09970677,0.08406651,115.13367,0.8877767,0.80029297,0.63378906
-0.14271748,-0.09970677,0.087976575,86.23113,0.85180664,0.76814777,0.6104329
-0.14271748,-0.09970677,0.09970677,151.34033,0.9204915,0.83951825,0.66471356
-0.14271748,-0.09970677,0.10361683,157.36906,0.89835614,0.81315106,0.64664716
-0.14271748,-0.09970677,0.1075269,91.4347,0.84781903,0.7725423,0.62923175
-0.14271748,-0.09970677,0.12316716,109.43301,0.880778,0.80582684,0.65616864
-0.14271748,-0.09970677,0.12707722,90.369446,0.86295575,0.7885742,0.6464844
-0.14271748,-0.09970677,0.13098729,65.34543,0.87027997,0.7911784,0.6326497
-0.14271748,-0.09970677,0.13880742,101.6051,0.9000651,0.8181966,0.6508789
-0.14271748,-0.09970677,0.14271748,204.44777,0.89868164,0.82421875,0.6675618
-0.14271748,-0.09970677,0.14662755,97.33172,0.873291,0.79207355,0.6293538
-0.14271748,-0.09970677,0.2091887,152.52733,0.46268716,0.34932455,0.27315268
-0.14271748,-0.095796704,0.16617787,53.6468,0.27764893,0.21795654,0.16772461
-0.14271748,-0.095796704,0.2091887,189.82332,0.41805014,0.30741373,0.2543335
-0.14271748,-0.09188664,0.0019550323,122.08134,0.89607745,0.81258136,0.6472168
-0.14271748,-0.09188664,0.005865097,58.575264,0.8929036,0.8072917,0.63810223
-0.14271748,-0.09188664,0.17008793,66.1157,0.4715983,0.37259927,0.31687418
-0.14271748,-0.09188664,0.173998,95.82273,0.42919922,0.32458496,0.2685547
-0.14271748,-0.09188664,0.17790806,126.44959,0.41178384,0.2993978,0.24436443
-0.14271748,-0.09188664,0.18181813,116.49082,0.413208,0.30413818,0.2518921
-0.14271748,-0.09188664,0.18963838,87.2476,0.41784668,0.3080648,0.2541504
-0.14271748,-0.09188664,0.20136857,183.98308,0.42814127,0.30421957,0.25299072
-0.14271748,-0.09188664,0.20527864,53.437653,0.47452798,0.35868326,0.3077596
-0.13880742,-0.11925709,0.17008793,157.98499,0.5413411,0.534139,0.5123698
-0.13880742,-0.11534703,0.20136857,287.1935,0.7141113,0.6257324,0.50374347
-0.13880742,-0.11534703,0.20527864,156.1444,0.77937824,0.67496747,0.53389484
-0.13880742,-0.11143696,0.2091887,248.54526,0.81013995,0.70458984,0.54577637
-0.13880742,-0.1075269,0.2091887,270.84927,0.8300781,0.7215983,0.55525714
